,MAC_masked,user_masked,domain,rssi,snr,byte_rx,byte_tx,name_ap,class
0,462db4a37a20b223b4bc11b2e06dcc3fc4d05b4a7158070689e2a68685516173,062d4a44e8c1466215536f74bed533dbedc3d2f7b75ddfc2289efe19d0e6b104,studenti.polito.it,-60.0,30.0,101361945.0,19930090,AP-LING-AULA300-2,Student
1,fd2384ccce1a30e48844a788c0f62ed217cd95c49725825b90727997fd325a7d,37389184a0d518168f528bb408528749fca313b1f497e0ef2aa37d578123e2c5,studenti.polito.it,-57.0,35.0,4919228.0,2332439,AP-EXREALEMUTUA-R2A-P0,Student
2,164d737c6abf628870b3b7eb8ee891dfb6b4484e00204bca89c9d19e929f39b6,b7145a79f6677dd37adb280378214e6b1860299cba04b08b54cea49b50f24b8a,studenti.polito.it,-54.0,19.0,46159063.0,7759421,AP-AULAR2B-01,Student
3,bc65d65e337c0620d2276fc3e6be0640d357f346fc0d402cd00189ed8dc9c19b,3e6d7cefbe3e16a2d301a42a21b00c9df563b0795e19844236fda7179fa944c8,polito.it,-60.0,34.0,605256953.0,64986919,AP-COV-C3A-XP03-02,Staff
4,6fa0e86725cf290d95abe25b15be1357ef8f62834b09547bd6a9e68c0ebd0864,a58b8dbbbf5df1918e068b911dcfe86ecdf858bff7a587f0b72c25e08cdfad05,studenti.polito.it,-54.0,41.0,846283962.0,5283371,AP-AULA05-01,Student
5,da8ab97ae6cf975bea056abd52782b1e9b42d4197b5a71f67269aaad837bb530,7aa9f36770cbdef4c37879acae1db949225234df0584cc7d644f57061e9df4cb,studenti.polito.it,-56.0,39.0,29257955.0,2999727,AP-BCI-ST-10,Student
6,7c86e4026c0c9efdb667a8d34541534cbad80d24bdbb5cc9a5d6960fdeb82a52,7856fa977fdb570cc82a3fbdced09d855f89eba085a8bdf64283f04f14539cdd,studenti.polito.it,-60.0,25.0,1213254033.0,63191342,AP-COV-C3B-XP03-15,Student
7,51ac61414f673a0467670a95197ee0d6c47203e9307f12cc07c21f6009d7a428,2a7dc1e8a52bc713a672a4e990a36b6447d81c2ace9f17cbfd97b7167796bd90,studenti.polito.it,-51.0,40.0,140526745.0,5113503,AP-AULA4N-02,Student
8,924206feb54cd5d64b5f71f23083c02e0f5c458c0869eebcd795afc6d992a483,a4f509bd128005e767d99b767e41298af54a62f305731210a2ded5099f536b8c,polito.it,-63.0,33.0,618861755.0,388413424,AP-RETTORATO-CDA,Staff
9,b9c62e94e2a71385c521447150d9a48d038ef82fb560cbdc2ba566243cac600d,c17018ea25a0d9f818c7a61c171a694df9ecb76084eaf5334324253049b6e7be,polito.it,-43.0,56.0,436018160.0,81937633,AP-CARSTEST,Staff
10,ca350dde0ac29678338af6ecffcbc504eecdae23d4856397f31c785c4f569bb5,16016d5a2826e68de9f342e9cfa9cbcec02c0aca7fb4e553b906bd75087bd60a,studenti.polito.it,-58.0,36.0,99302417.0,14892642,AP-SALASTUDIO4-01,Student
11,fd3cdac7e855724fc19e4d24d7185bff5cd19659b9f3bade8cb775df951a6682,424d8359f27a04d3415c2a06c2050f2594d4e9be471f037a3320aa6aec10efb7,polito.it,-59.0,36.0,188542706.0,13165306,AP-DISMIC29,Staff
12,baed32d9d71d0bcc75ae74080d915784b61eabfc6a3cf9e56f11b6d23fbf8b3f,b5c2b7d8706b050d47c0f6e622252157e85ced33014c3721b64dba9f59bfe6ed,polito.it,-70.0,25.0,1837827599.0,496378028,AP-LABDTTF,Staff
13,a57853f532701a82f93c8fcea4c2f2fb102c31dee28be6e87f859ea720687f57,6ad5947aed40d57e388fdc99753c710bcfb1d39d8be2c95e675cf970fd096de8,studenti.polito.it,-52.0,46.0,41450745.0,36036201,AP-AULA2M-04,Student
14,676eed46b20ed81c91b591c6d85185e323959674016b41e0673a530a61b0ac3a,06918c9974333d97e72ed7b6a6ff7ebdb5f7a69e5dd8acd9b9222e05338e49b7,studenti.polito.it,-64.0,25.0,4589807.0,1012608,AP-SETTE-AULA03AM,Student
15,a6a7503ad93c3de06087439f273ccde2ed6d4cdc8e51f75b4f649dcfabfa5837,e482cea845a65601735e574f0e743115be9ecdf8b416dc803b9b9ce5bc772eef,studenti.polito.it,-44.0,48.0,268410204.0,7912243,AP-EXREALEMUTUA-R2A-P0,Student
16,109fc652a1101660d85def71bb42e43f8c96a792ee48e7e802cd74af9a6b4c78,b43106a12d2afa58c78a720758b01f8c0eca892720b8268e7b0cc2107106d8f9,studenti.polito.it,-63.0,30.0,8980.0,12303,AP-AULA1M-02,Student
17,fa751e325a82b2c84b449fea5db401c5495ded489b1e5b6fc45f4ed66f634113,cfc4f7910a5da48b0cc330e8832c0e4ca1c037799ff5f77370e819332fec366f,polito.it,-61.0,30.0,4072732.0,2550411,AP-DIATI0-01,Staff
18,80b7124e67d6e96046b62794c7144df8d448545edc7fb2757f74c82b513bb5a0,dbf756322bab5f5d6bf592c5c665abbcc43db30c83fe13d390952cc042a465a4,polito.it,-71.0,23.0,145709494.0,50684565,AP-AULA13S-02,Staff
19,26eef3fd6318f3d5fd57e31279b2b55eb365d552ab66a0802b7f9eb4c17533eb,6fa31d79f678f46b10ae2ea2160fe787405164df87901caf91a1d1f07bcbf257,polito.it,-61.0,34.0,229535362.0,4003342,AP-RETTORATO-UFF-06,Staff
20,411468188632d976520b61824c1130a190f388c57e2122192cc1790177102820,739f520c479ccfa80238b97df0c166fd68ba3045ce1ac9dc4521f5a3766d7162,studenti.polito.it,-44.0,49.0,2412583.0,960620,AP-BCI-05,Student
21,d481ea04740edf020bf9214204b7be31350116c6c300c198529cdfa2c84e8883,7bc61cda70f45e09a7d668624d1788498d84459a823098bd44709279ccc613e4,studenti.polito.it,-51.0,40.0,273905568.0,7643438,AP-MIXTO-03,Student
22,5b3615b0d560b211725867b04f4857423cb9ddc4d115a778c8635f4eb4f45991,0f24fefab515304f4eb5e6b9eaeb65da6b9d11bc5ddedaa88a63de9459dd86ab,studenti.polito.it,-47.0,47.0,274432318.0,9491509,AP-AULASTUDIOR1-01,Student
23,f41989091d3eb49f5932dd9673f557f5e7fe8abc726556d0ffcae80d612e3bce,c2469b6c45632cf9ef8d33aeb60856aeb254453d2230055efd794a2d32e9e3f4,polito.it,-53.0,41.0,771804698.0,624352989,AP-LISIN01,Staff
24,7d98b3927de76e48beaaaf92203f7369cef41ea35e0eb519458156401765aa2d,1922ae4f619d9a3f2f9488623d72772140b5e9995052526dc47553c9efce1ca4,polito.it,-86.0,5.0,56616262.0,7228836,AP-EXREALEMUTUA-R2A-P0,Staff
25,76619c44cbeffb9874c2288a1add08b2b1d5d7e7f142437cabca9110210f44da,fa3d1f45f2ecd16a2d5610d05f3fbe43460b42464bdb98726e1e4e2f4d48e148,polito.it,-50.0,41.0,17637900.0,4753367,AP-VALE-BCA-04,Staff
26,217a80a2be86ba268ff98ffd41156e02452b78b4ee4089e47385ae5f26023c2f,9427d620f4eb37b5ae3312c25ec23e6121a014255df43df60d935bb5050270ff,studenti.polito.it,-54.0,41.0,21570879.0,7451659,AP-CIT-EXCELID,Student
27,b57af70d31d646e4cd99ebddd8e9451eeab0df3296d9cea8b5af8c14ad61aff0,db3bd1a3939dccb97ec77123dc71ba95a0b6527adcd010756bd461e22fba9a5a,studenti.polito.it,-61.0,35.0,300813370.0,66639567,AP-DENER04,Student
28,945632475614827064a3ca040c131708bc2b72f2cd39473cffcb06b44d1fa1c6,6adcfd23007443b5cdd345c06acb62a5a3395add9f96c34d461eb1a7ac2d0be5,studenti.polito.it,-54.0,34.0,4737584.0,1490250,AP-AULA25-TM-01,Student
29,05361f94db47edb2961a29a71b2244f88b37a7a49ec1ef882a24d5a09e9a88c8,1fb7517a09335d82a31f9b35dcf66717716f63405a2b815ebec12f0e77fddbe0,studenti.polito.it,-51.0,42.0,127835035.0,7574242,AP-BCI-05,Student
30,3ead0113818f60fdc326c2fa420ff8069f313630557fee712bb2743bd80953a5,f2790ed0ee7088214f4657d386db7390e0e689e840a23e553be669ede6404ba5,studenti.polito.it,-53.0,41.0,2850766.0,289821,AP-AULA15-02,Student
31,829862c8115387ae08ba7bade7cea99db2a785322c1d17347b56719f474947a8,72409687bd3700c0283cee95d0cc96a574ca5d69b693d5e5ab480b226685f366,studenti.polito.it,-55.0,42.0,594156309.0,16229367,AP-VALE-BCA-04,Student
32,b0724eb64c1c82c256749c16c0fcc32053b61d7d844502e92283456e8c0c4b9e,ceb9033326aa5a329241226fc5996d332e61b5b72fbab7f5b16b63b1cb3c056f,studenti.polito.it,-51.0,43.0,44602727.0,2589043,AP-AULA1M-02,Student
33,9c6dbc907f518c43d7429c1c7fa3fe4f2c1d8c410711751b7a59d4c283456ee0,9640b48e1f168f8d07509bda1278704fde24a6db30efdaa7f711fddeeb5cc3ba,studenti.polito.it,-53.0,41.0,119477.0,162623,AP-AULA1M-02,Student
34,933b483bb836c816c66c4e38b5ea1718ff0befa84ef1aa1e5fa8ae625abfb8fb,d09f176ee5698c24f00c2ddfcb1700e7e15b0db2442284a8bcd3dc0ce2b501eb,studenti.polito.it,-54.0,41.0,118373151.0,9586187,AP-AULA08-02,Student
35,2766deaf2f0423820a803a4f199439c8d7623c8a28a91d74f85017026f472d42,4d6acc5ec3fa41cf4266e2e5287a7b3a8e6b543964b3993efaab7c9392c58bf2,studenti.polito.it,-63.0,34.0,22811473.0,2573370,AP-CORTILE-04,Student
36,c96c53ccb5fb4abf0751089dc6f440927f92a4c1e2004e522ebe5b3364aebce5,1c572dbc1ead8bed92edd418bedea1c626b9a32d8691ba055ae624656377f4db,studenti.polito.it,-53.0,41.0,1507749048.0,231436781,AP-SALASTUDIO4-01,Student
37,df92f1887e129763a16b732fad3005013a885fb3b0c85f6327ad8e91c60e61c3,54632ae6f0778a3afaa67dfa3c35db43abd31ddc2a8e4847a3b31b5a98915e8a,polito.it,-70.0,26.0,9554093.0,6721442,AP-DISMIC18,Staff
38,a0e0e2b82a5930b45ad511791da28fadefad75bf7f289239679226bb06c5a83c,407890fb393289fe003bd7973141de9780a55cf3aba4ba7efe9b4ee6419de44b,studenti.polito.it,-92.0,3.0,15329176.0,1004012,AP-SETTE-BAR,Student
39,58583362524cfee40b906dd012f0d81302e7c394a96069a2f3389acbee247133,8a9a5d4a2d28548a2ba7fdfb719983d37fbd1b634167b44ed1dca4ef6afa73c1,polito.it,-77.0,16.0,85123.0,54435,AP-BARDENISE-1E-01,Staff
40,4ef2af44dcc10151361a70c67a213c731a62fb253558706c15584dead8aedbff,2fc507e5ecd90e066ed663c618ee5c4c112d2e8d74b56295c54c466f9f9c747d,studenti.polito.it,-60.0,34.0,34506753.0,5718461,AP-SCF-02,Student
41,0f2fd4132cca424afa995278023b20bd291a76a641786d69fba3b4b7ee162c67,0df3062608a57e2010375e66e023b0c482fae4084e8ab79bf4300cdd4c893619,polito.it,-68.0,29.0,915122.0,915352,AP-DITAG04,Staff
42,68cc3b4c818c75544bb1a71469738ccfc0663f77e85e6c5dde98fef50ea674fe,1becc55787a5c6c675cfa228e7a0fe3695746821c2a232d43dac0c81d10e64c7,studenti.polito.it,-55.0,38.0,401790505.0,14089229,AP-AULA6-01,Student
43,cd2ed64ed60fc28f9992e907e91729456afbb65c9aa712d7269e4ff03ada54e7,e4a1d19939b5bdd2a952efd1c90e6bc23881a1c86cb14e909b90a4b662f7410e,studenti.polito.it,-59.0,33.0,40369462.0,2849147,AP-CORTILE-06,Student
44,56cb315ea98f46c2edf4e7eee6fda9cb58011965bf6996bb47aec87076e01344,0a170fbf5fed09b4d5e5cc2d004ae2a8abe912b26ee4643cd2d4748efc4f86f8,studenti.polito.it,-80.0,10.0,2330296060.0,51864446,AP-GESD2-05,Student
45,437907aec4edf0372a56e2d373f5089a475c6c41917c1372bbb9bd208e17719b,e11435c1d62b7fc7babe5557d85da1342615b62c6e04e127732e96ea8935a8d4,polito.it,-55.0,38.0,319442534.0,24479896,AP-LIFE-01,Staff
46,257ef912d1417ae7334fc40e9437c7a250c67bf2ef60a6211afcf4d324f737a4,0aeb9b407bb4d7f45d1d7e77cc21c55de506009b508bfd2a6505f4b99c21cf33,polito.it,-89.0,9.0,387282.0,337522,AP-AULA12-02,Staff
47,63b959b22b4c5e9ab116b34c741acd1cb561155b44327a849f8d490b624038fb,9f01e31cf5519cd636218cb9964cb187464cc3c7be5eb57e03415921a4e33fd9,polito.it,-85.0,6.0,521568.0,323125,AP-DISMIC24,Staff
48,edfc36200908cfc23b34c48e494fa57a0fe2d1412faa7fe91d994d3d4db9ad55,3738a079cbc71b73b5df074386ac3fcec9d42e907dd03471c459055cddc5f3ac,studenti.polito.it,-86.0,9.0,8405.0,2543,AP-RETTORATO-RETTORE,Student
49,3890eb8e3d0053ef093d704c711900004d287f8260068f9755c63c8adb84822f,7ca1b7c9b2320e85e9dc91d643f9f3d4e8830337d45963f1326f285cd0e228ed,studenti.polito.it,-56.0,40.0,48445227.0,3181828,AP-AULA6-01,Student
50,0128aa4fef581b3950e4a40f86a43a2245545592ca3d02e17c14b0fc5b87b2c3,6258651f85b5ea4c4e21345816acf86dac7932a99a34a84686b31cb24a8beb81,polito.it,-58.0,36.0,54345684.0,32630766,AP-DELEN-2G-08,Staff
51,1cffcf4692c57d844e297c8d70db6f695f6b613172b049cfe540061ed82886d9,aa5db650ac42b22259c31bec11c0af9045f28035c0b4ce3f7e714331ffda424f,studenti.polito.it,-41.0,53.0,789917009.0,32585226,AP-AULA2-01,Student
52,6c91597bb9575983532b8c4d3764f15d503ac66a557cd529393be6391aea2b7e,2f5a7057750eac60a0422307175a4a410e4b1935c60fd06fa181336202a46ba9,studenti.polito.it,-46.0,46.0,44347666.0,2019639,AP-AULA4C-01,Student
53,e00cc56546d80894900d4667f061995849168fcffb8520007807ad37528d0cc3,0cba54e8afa9825649c6db10d2c69a3678dad6c5d27ea4bbec57774b3529f5b1,studenti.polito.it,-58.0,37.0,53204006.0,1790167,AP-CIT-EXCELID,Student
54,c8f19405ba2d8a61fc4f65a526cd8960e574fcb8fecd9fdb78beefc826979f03,474ae52f9f04a13f11c4aa74831043a1a027059fb86f6fbecace4f38ea0107b0,polito.it,-75.0,17.0,14869233.0,2019933,AP-DISMIC10,Staff
55,6eba9d1c3c0c2dac965e80b4da69567b5b12fd44f2d369667e7d9a5f777c0a8d,3d68dfca2d07bc2bd2b91f3f4f67b70f7a3ef5c9b0f25380d74df3432d67b21d,polito.it,-72.0,16.0,209926466.0,2537839,AP-CIT-DET4-01,Staff
56,3f9a73b7fe920cd639e8ff67f8d328c3fdcdfceec6f96878446835eb4e5201f0,380e473efb249f52acb9d128716805666ef86a29c4b1967fef5ed102429e92b0,studenti.polito.it,-38.0,55.0,352058566.0,10373512,AP-AULASTUDIOR2-01,Student
57,cf3ce29e1e439dc014e7d810d8694333d92cf0bd1694c16f48aa02c816fcd63f,b4ca10cc0bcf860fd88fc0ee878da907e15065d64f9c54e4d0971287a31aa60f,polito.it,-53.0,39.0,12998260.0,1504964,AP-DICHI-3O-P3-03,Staff
58,dfdaa13165abf00ebeb2063afebd3319983eebb68a943936285710f8347ab9e3,7cdba13322a301e6ddf1c0ad2526d596054e74a0ad8c30823f0c24fa64cb98c2,studenti.polito.it,-41.0,57.0,29674369.0,2606237,AP-AULA12I-01,Student
59,3b5f106778a3d6c597ae210b04d0c8b2334d2c521ceb1dba2d1d492401ef3e8e,b7c4c600fa1c600b71326b49a9db3ab37d8245e8c68d020cf0c9baf1d79ac8c7,studenti.polito.it,-56.0,37.0,3876855.0,522364,AP-INGCINEMA-03,Student
60,9491cef28fbbfc8611a1dcfd5863fe7a942c6d19ba99748c9b0681d053d9ef16,791c2c0db25e5697ecc2d20f494da58e986fd3a4a1ee4fffa0442b23769718ca,studenti.polito.it,-60.0,37.0,82769698.0,3214771,AP-LING-AULA206,Student
61,93d65bb85e6ac4e4cb13d34afbf0dde44f8c2014bffc475cdee07db08afcbddd,eb4cbff09cf14db561c79a17372b89bda63f0a577302c15bd83107f94348a039,studenti.polito.it,-62.0,31.0,17065613.0,980952,AP-AULA08-01,Student
62,f10e9316f003e1e75bd943562d420bc72e41869362e735ec15cf0787d8d086e0,ef874fd2aacd3d63b3c43cfa55e4e840632952dc55bad46db86b1f0074767f41,studenti.polito.it,-54.0,39.0,75379873.0,6481702,AP-AULA14-02,Student
63,406e63d30b4afe9f5ffaab25b6d3b0c02742a2410400f1d3e2c477220fb38ba8,d1e7802ff34682b1c7a0b78e661920fece62e346b27be3e4c6cfb545fea80257,studenti.polito.it,-75.0,11.0,65668251.0,2480395,AP-AMM-1N-XP01-03,Student
64,bb003edf606816a023fb51efbf7531d427093fb4188799fa6acc22f0b3b1a701,3af55092d53420264eb6e80fb22fb3fb8856e26eeac8e5a8acfb72fea1b21639,polito.it,-60.0,34.0,6181969.0,1527676,AP-INTE02,Staff
65,81f06410537c492d2a5fe9c92ca1b9446e3699d9ccf4bcaceccfc5b3e5dea55a,d585c87a8c288aa1698c566d70e12e6ef00c700abd23c5ab7b40ed99deac7490,studenti.polito.it,-51.0,42.0,71222009.0,2805409,AP-LAIB3B-01,Student
66,d546b2fb0a2c317f353d83a0b40386f22c4bc4d3c1a03e8ab7a01a2adda70358,7d5588b34c305fccd449f5e07e94d8ae1a48e44afc66fea7642acef61ccacc77,studenti.polito.it,-45.0,47.0,11808079.0,22663392,AP-AULA2-03,Student
67,cf994677e727256f98b602b2219b1190b3a534eca31fff3c55e10379a6fe97cd,954c33ea213bf2644c770f6f858edd77831ee4bab52b4560fef41cf4cd572b39,studenti.polito.it,-47.0,46.0,17901973.0,18940255,AP-AULA2-03,Student
68,67e84ee206578fc0e472a0a8bf70049e7003f0ab49814cda83a0f17dccff7db6,ae339da930147042dc4215f90261d6d5ae5c39dad1d1834a388926919f7adf99,studenti.polito.it,-59.0,31.0,681888901.0,23651591,AP-VALE-AULA4V,Student
69,00cc0a9fb0ed6749627615811f6f4246a380a98a1de907a4061f52194129f8d6,a536e95ac414f18908e25598ee781e59e760ce1cbd63dfcf1e1cfd242150f8fb,studenti.polito.it,-53.0,42.0,380071.0,172718,AP-AULA27B-01,Student
70,15ae3fb9c46f4f9da5a664845c13e97b6602cc8a46e52edf2cc8a3c8051b1e2a,2c5e6b8b0979a67b0645dbec27bc098f1d591d35fa048910474038648518df60,polito.it,-69.0,23.0,41963872.0,1375682,AP-DISMIC11,Staff
71,a8d668443f5f1a6c038f9aec22ece196ca757b6c0da105581505a612e4c6dd1b,512020f7341c7c373484e273b852a6561de1a9b06439db077e7a1ca20852464d,polito.it,-62.0,28.0,130726.0,127481,AP-DAUIN01,Staff
72,60bc59587fde598981e8e46fae034de14f5259269c175623773c15ebb459225a,88dd8b1445533b503287bda279482cace03d6587dff6282ee3b46d0629d23085,polito.it,-75.0,18.0,46813704.0,11675791,AP-CIT-DET2-03,Staff
73,04b3e126d25f7f77d8752fa434fb6845918582d1ff3911613548ccf2299c19da,f01079c5f14f95534eda665114dc5b4847de1d0373593ce115745fc1e025cfe8,polito.it,-60.0,31.0,2686952.0,1246293,AP-DISMIC26,Staff
74,0cdb4e0ee09d8979c67d8073f1accccdff0ba58c3b5aa732819f9e0b5f4d9cbc,ec4f6762d23d43e1c40b55a56819d3c472b4897913b38238dfba65721f0ad06a,studenti.polito.it,-47.0,50.0,25590736.0,1915148,AP-SETTE-AULA13AM,Student
75,51c0055482c41a7db38ebeb29bd91736267ddca7faf757d55c05c7ab45b36cea,679364fbfcdec7ad6602a4e0608b8d383620848e04743045c25b53dcee070e3e,polito.it,-56.0,40.0,196520911.0,66642296,AP-DISPEA04,Staff
76,37c457f136508112ff48125a305db115f678bafddaebbcb9fd004b3bc2ea622c,ca4a16672eeefdb985e83c97d64067e3ce83345e7a54e15cf7e7abe0d2c70874,polito.it,-67.0,29.0,9697238.0,2738471,AP-SETTE-REALLAB,Staff
77,43ae4397e8f1d3371a7a08ed0a5e930af47348c8c804710757d872086ab42c3e,385b824365b0c17f5d3da855716e6f20af01251821720b53abac80b0c1d5aa7f,polito.it,-74.0,21.0,760620666.0,75780285,AP-CHIVASSO-01,Staff
78,988bada89f8b576418ddc7a64d42889571adc28d0a04041cd2c6982cdf3046d7,739f506cd65241e6c562bd5ee0f5bb61746d9875ab82e70f9610ebbd0680955f,polito.it,-88.0,8.0,50605.0,18238,AP-DISMIC11,Staff
79,4d23e6141af2423670ac3528bd87b5139e781999c205def8972b9d5a41d276a5,b595d2d1351d3b40107a4d540813d29dfe9f05b85c631cd939913b2d8e11724d,polito.it,-78.0,16.0,12202118.0,2088724,AP-SCF-03,Staff
80,307687d2e187afadce30cd07c2b8269a905c9caf8841f349f9fbae255d964e93,28d10597b0e91448ffe80f78bdb921e7c40361f1b45ae39fd032162ac5d02109,studenti.polito.it,-84.0,5.0,12457.0,14177,AP-AULA1B,Student
81,b8f3d63e28bf5b1ad743eedfb0a4d52ca7d78d63f78c90548d6b050a4e8935c5,e325a1d5f626a91631e9856406c4d6480d2b3011540349eb72fb66724ec1155f,polito.it,-66.0,26.0,173688027.0,64382764,AP-DAUIN04,Staff
82,5a3574bfc6478a34a655e09c60e3530046dc570d26f049c8bee8a7e92b4496bf,75586fd4665d708b14c13c90bbb5a3b37a7ef2e563977ab98c74e9b6e507e4bb,studenti.polito.it,-58.0,36.0,445353557.0,61272114,AP-SETTE-AULA02AM-2,Student
83,ad3e7198f5b126f6e0f748050696d4ccf73c3a88187207801a99b4deb275e160,6b9ef603bc26acb87a97161bb467069f54c1d83b669c541ef86141fabf4ae628,studenti.polito.it,-54.0,39.0,24142146.0,2224846,AP-LING-AULA301-1,Student
84,9609c3a2386b53665b5a8aa0e970636800cb82c1347b3ce2a50095d8f704082d,e8119efe70395bd7baac3c85f55ddc19f6d69ae6c2af13f8c7067ab4159a54ad,studenti.polito.it,-51.0,43.0,51436630.0,7000246,AP-SETTE-LAIB2S,Student
85,dac7a6d942b714732bb54f5b1d10b2cb9ea484c940d1d9ec22de0da4a51bfa7c,185b5dd54ccd281b691bc91b7d0d01cad0416e793092e0a30805a1c66448cd85,studenti.polito.it,-80.0,13.0,579292.0,116524,AP-CIT-DAUIN2-01,Student
86,b3de91f13d8fbbdc5ef524940ddcb0661f70454bfec17b4ea2213228d57ae3bb,38a271be1338a93f2dc5953044fcc2e63cad9ce2b31cf47e9004963a357aa69b,polito.it,-60.0,34.0,373657466.0,35323248,AP-AULA2-02,Staff
87,c73aa5f835a69a11f088790ea6a585a5f2a0b1cc3264629048f278a470e97036,b68bb7191237a0ee276bac2126eff0f6f9360bdf95f8522640857cdd51acdcd4,studenti.polito.it,-78.0,17.0,5045475.0,1506385,AP-LING-RECEPTION,Student
88,72babb129387da8d0cd333753d10e54b46ff5e17a3c79401e7c606fcad62bc89,dddd6492a72ab2132f469d4b0302c452c4057f2d5b9067195ff1bca612f67bec,studenti.polito.it,-56.0,38.0,6677534.0,931557,AP-LAIB2B-01,Student
89,136ed1f4e4781622a17c28ece67de20d5328fef1e48d1265749677f9b031317e,,,,12.0,9120.0,1253,AP-RETTORATO-UFF-05,Unknown
90,71d0f7e5a0a5a82a016698828f0517688fe1bef96c26e3a07f8d57852f857ecf,772fff2e2a5070c352ad0d59030d70ea18f27c1a8f8640d67b5bc386f3f30305,polito.it,-58.0,35.0,4729289.0,1345912,AP-COV-C3B-XP03-05,Staff
91,a074a8c16da629faa0f4106a838106a8fb53720cd17b0ffb17274711652c1e0c,ec4f6762d23d43e1c40b55a56819d3c472b4897913b38238dfba65721f0ad06a,studenti.polito.it,-47.0,44.0,452316.0,233573,AP-SETTE-AULA13AM,Student
92,c8f1273d57ead7bdd8194947aa83da4c980f50949dbc7b3fccffaa5801fc935a,dbc5c39bf563708e1d3b1a8df84e395ff84ee945344597a9369645c92ee85a2d,studenti.polito.it,-47.0,48.0,2707370.0,11729459,AP-BCI-07,Student
93,d04f213584e45ee285d4c56479191cb68cdec7a86c60eca99370c9d375d1f1b4,b6e1f1cac4c497fefbe1f038df3de78b05980c5ad7c7efac977aca53f5e00936,studenti.polito.it,-56.0,40.0,856506.0,578910,AP-AULA6-02,Student
94,163040a1d02fd167edc195dd8d690edd335b330ce7a0bdf55fce3a91b95171cd,,,,38.0,20139.0,3294,AP-LING-AULA301-2,Unknown
95,b62b12ca37e129639d1e9e008ee363aae3c555c1bf4d01bd1dd3e5325460ddfe,6b542eb1169a7a62cab9e450461d2e96f63071ab2ea8a8cc353196ee1399751e,studenti.polito.it,-89.0,6.0,369283.0,145986,AP-DISMIC18,Student
96,b44e523d529ad65e08a78da197e7dfaed93b098daae482a91cdf3befd3ed8e75,0accb0d18aad5a6ab6ab6d2340e4faa63aa80d2741ba0e0329531aadddbec9bc,studenti.polito.it,-51.0,42.0,512293924.0,18079372,AP-AULA4P-03,Student
97,8e717f9af19a3991b7ac9f358e1336182c8dfbe1b0eaf04035bac2a868f01032,72409687bd3700c0283cee95d0cc96a574ca5d69b693d5e5ab480b226685f366,studenti.polito.it,-74.0,19.0,186261698.0,4927813,AP-VALE-BCA-03,Student
98,6792de99a4e6219288138110099ac637c68666d3da489b3aa66ca438abe6dbf7,42b326ef67f2a0f863f2030f827c7a38941fc871b1197d44d8959c6a8ecac646,polito.it,-79.0,16.0,124016703.0,4529831,AP-RETTORATO-RETTORE,Staff
99,82a2b19d6b23eb4ec3db50d8249bf0992ba6fd765c842f37c9d714e80f91d69d,a01496590db55dae74724d2ad8edb97362f2d2a60b83ac0c31efbf7d374f3701,studenti.polito.it,-53.0,41.0,33942508.0,3628036,AP-AULA10C-01,Student
100,2e180fbbf05bd6257703512e085dedcea3d931d4388808d5d75bbd16b7b4f17b,578dcd4c621b2db64f2c9d724704747c96c070a5cd9f62e400da5b9f26bd0ded,polito.it,-88.0,8.0,109096471.0,4927550,AP-FISLAB3,Staff
101,29633f2b04e716d5190cb11a4679f13b8c8818f9a06fbb672a9ca115797531c5,8d3df8971a9c0207f22a916c8ffcdcba7ad7c04a8e7880b7ffb6f0ba68038c30,studenti.polito.it,-54.0,42.0,47661.0,235826,AP-AULA08-04,Student
102,1464d70ef5858504990ecd41c5eed2f9a6a6fd1bfb85316644ea98b74ed812b5,bc7385c100d6209236f501c215c205d3237475424619b68dd5a01bd6aaa7ebf8,studenti.polito.it,-72.0,16.0,17792048.0,2682831,AP-BOGGIO-TLAB-04,Student
103,796f010b59a53f4e079c2021b36cbb651012709ab08b0bef405da44c6c907a02,c15df4b9fd5be8124bdf36527293e0dcf30e6ae3541c52888a1183d154461c81,studenti.polito.it,-51.0,42.0,572265445.0,20183460,AP-INGCINEMA-03,Student
104,6012b134e5a5cd8be95a8bd568977bba3957dbbb52f5317e69d1f0a8a9975f76,5f6674ef9599cb67b0ccca40969a57fdb6b056631cb75487c90c8201f1d664ee,studenti.polito.it,-62.0,32.0,12764635.0,427761,AP-CIT-DET2-03,Student
105,5b0b72c23e14986fe8ce9ef20d36f8523f584a3ec34c9f8749d3d6b6a66d5e26,640dee2b6c4b8d497a91fafc3e8f5da5e485bba76aab105981d8e4a06df89dfa,polito.it,-49.0,44.0,1054755.0,608655,AP-AMM-1N-XP01-04,Staff
106,a95b2a0a64ec47f01c0aaf99318a82b67097bea7f52d7b4454160fda247653ee,2cf45695c5f8a320f11cb18415636583cdf5d3468e6a832203c9558129fc66ac,studenti.polito.it,-57.0,39.0,239933.0,145478,AP-AULA08-04,Student
107,7db5634f473fd3e7509e80a885dacb37b9ec07d1d64eb7aba947f2fea307b8fe,2264ab80944e73dae70cabaa65012206a0970ae681db52d072aa4f6a901d8abc,studenti.polito.it,-56.0,40.0,77204001.0,9610937,AP-AULA4-03,Student
