,Timestamp_x,MAC_masked,user_masked,domain,rssi,snr,byte_rx,byte_tx,client_type,name_ap,class,Timestamp_y,code_ap,ch_2_4,ch_5,ch_utilization_2_4,ch_utilization_5,noise_2_4,noise_5,tx_power_2_4,tx_power_5,n_clients_2_4,n_clients_5
0,1710318553.375221,3a2c1993f22da85a8ce409353dfeab352bc68196904b67682b42cfa5c03b9a9a,72ee764036be3bead9a8cf581155a8bbe76a06d364f39f389026d4c289635db6,studenti.polito.it,-47,50,1513429.0,411489.0,10.0,AP-AULA29-03,Student,1710318565.5928314,208.114.220.176.97.192,6.0,132.0,47.0,1.0,-88.0,-96.0,6.0,4.0,1.0,18.0
1,1710318553.375221,ee3c55dcbcd536409de30444182868a5bf2b6103c698732bb91b8bf313e32813,58e266e6793685bcad195c4868f7210c313a949406695f6ac760f56254d0458c,studenti.polito.it,-50,43,6666476.0,1216647.0,10.0,AP-SPECIAL-NEEDS-02,Student,1710318565.5928314,160.224.175.236.67.208,1.0,100.0,46.0,10.0,-89.0,-91.0,5.0,3.0,0.0,10.0
2,1710318553.375221,95b6ca3e577483f78cfc9383061b7f9f440d52d20843d928a527c74bb15aee69,1a6cfcb0e023224695f1be4ea6f7ef86fc7303c6c4cd4beae9a8bf50f00036e6,polito.it,-45,43,2400648.0,27256086.0,10.0,AP-CIT-DAUIN2-02,Staff,1710318565.5928314,24.128.144.163.51.176,1.0,48.0,52.0,5.0,-78.0,-89.0,1.0,1.0,1.0,14.0
3,1710318553.375221,3d5ad108416a1bca641bd339086313e980b751223c262ada2a29051f5044667a,f0fcf135a9c05fbed598651504fded11b7fa79e74d658471ce39eb0aa82e1bbd,polito.it,-60,28,90202257.0,22793752.0,6.0,AP-CAPETTI-TD-XP01-01,Staff,1710318565.5928314,176.170.119.75.251.32,1.0,100.0,26.0,3.0,-95.0,-95.0,1.0,1.0,6.0,22.0
4,1710318553.375221,21861dba29c55bfa9ddcbf814496dde8946075bde11b88bbb0270a5ebab4126a,d7089b530618f72264353c5337264315363a80a4d23ce21ae68ea05ded472b9a,epfl.ch,-67,21,261409111.0,9592330.0,10.0,AP-VALE-BCA-01,External,1710318565.5928314,64.1.122.181.201.48,1.0,52.0,10.0,0.0,-94.0,-87.0,5.0,1.0,0.0,8.0
5,1710318553.375221,ef64c4fd9217722856b0f22b72fa18484c76bd03a740002b59b94d3e87d5db3a,e83c30cdeba72c049197980f47aad5ada9d8cd05b38ae6db4d859c206ffa4fcf,polito.it,-60,34,39788950.0,3614821.0,6.0,AP-SARTT,Staff,1710318565.5928314,136.29.252.13.112.128,1.0,64.0,11.0,0.0,-94.0,-93.0,2.0,1.0,2.0,6.0
6,1710318553.375221,76d2b4bf23303908ae5e1dab8b3f3b5f51a95a423896d129479e0d98a2d4bc27,39e6756149f40075611708a91af8571b9ac158c04f70dc9a2c2b04c599a9e65e,studenti.polito.it,-62,34,265548735.0,28553849.0,6.0,AP-DISTR02,Student,1710318565.5928314,24.128.144.210.239.176,11.0,36.0,8.0,0.0,-94.0,-89.0,2.0,1.0,5.0,0.0
7,1710318553.375221,1f48c15cf4866a7ef32527952f5f4f064816c0198f49a78c5204dd17255ec71a,b545a9d1d3fbe7803bb825597b39b264c1d5b05e4ee005aceda86a466f1d4470,polito.it,-59,34,28294380.0,14048635.0,10.0,AP-COV-C3B-XP03-15,Staff,1710318565.5928314,176.170.119.80.22.192,11.0,44.0,72.0,15.0,-87.0,-92.0,5.0,6.0,1.0,3.0
8,1710318553.375221,d9431bf1285791ebb7c6375635f14d76dfe888c42d76676407b2c1ba25716f17,ac3c7c8d0981b4b63d005437908827a34b8ba571a2c92b960f212c164f8a93ba,studenti.polito.it,-50,42,973029611.0,32931475.0,10.0,AP-SETTE-AULA06AM-02,Student,1710318565.5928314,132.184.2.250.204.32,11.0,44.0,8.0,24.0,-94.0,-89.0,5.0,2.0,0.0,23.0
9,1710318553.375221,d82bdb44e9431f5bdbc41d238c64dbb33ea729fe36432b50c34a82e64a2ca62d,929a7a4c60c9e0f75a1d161cc32d9e083e36d3d55420f0bccdb30c356e28e10b,polito.it,-66,23,396997499.0,33742008.0,10.0,AP-CIT-DET5-01,Staff,1710318565.5928314,100.246.157.177.95.32,1.0,100.0,8.0,43.0,-93.0,-87.0,2.0,1.0,1.0,29.0
